,id,title,author,genre,tag,platform,age,rate,complete,free,website
3261,3261,귀여워서 좋아한 게 아니거든!,시모죠우 미츠키,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/cute_doll_boy
3262,3262,날라리 소꿉친구의 진실,아라이 요시미,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/childhood_friends_true_face
3263,3263,내일이 바뀌는 사랑을 한다,하치카와 큐,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/changed_tomorrow
3264,3264,귀여운 스님의 승복마저 사랑스러워,혼마 아키라,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/cute_monk
3265,3265,열매가 피는 시간,송라,BL,#드라마#애증#삼각관계#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/fruit
3266,3266,메이드 맨 시양,"루창, 정효진",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/maidman
3267,3267,꽃무늬 한 움큼 [개정판],츠바 다에키,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/floral_design_rd
3268,3268,불행 군은 키스할 수밖에 없어,치유 가모코,BL,#귀여움#달달물#캠퍼스#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/kiss_suru_shikanai
3269,3269,넘버 콜,후루야 나기사,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/number_call
3270,3270,만지지 마!,장녕,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/dont_touch_mee
3271,3271,"남자여, 화려하게 피어나라!",아오이 레빈,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/boybloom
3272,3272,동거 양아치 아카마츠 세븐 [개정판],"SHOOWA, 오쿠지마 히로마사",BL,#BL#강공#반항수,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/akamatsu_seven_re
3273,3273,날라리와 게임 폐인은 사랑을 했다!,카츠시카 리카,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/already_they_love_each_other
3274,3274,재난은 날 너무 좋아해,"칸나기 사토루, 니노미야 에츠미",BL,#계약관계#소심수#친구>연인#다정공#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/disaster_likes_me
3275,3275,"여름방학, 임시 아빠가 되었습니다 [로제]",rikko,BL,#BL#육아#달달물,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/temporary_father
3276,3276,맛있는 게 죄 아닌가?,타카나시 모리미치,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/just_delicious
3277,3277,악연의 발견 [개정판],"리플, 제하",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/ill_fated_relationship_re
3278,3278,거품과 욕망,마마하라 엘리,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/beer_bubble
3279,3279,양산소년,테츠노 사마타,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/boy_with_parasol
3280,3280,일그러진 복수 [개정판],"아토, 운동화",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/distorted_revenge
3281,3281,베이스 투 베이스,반,BL,#선후배#스포츠#고등학교#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/base_to_base
3282,3282,[비애] 10DANCE(텐댄스),이노우에 사토,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/tendance
3283,3283,"우주, 소년 [제1회 레진만화왕전 수상작]",별사탕행성,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/mystarrysky
3284,3284,키스 블루,키노시타 케이코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/kissblue
3285,3285,우리들의 혼탁한 레종데트르 [연재],"감자독, 벌래",BL,#유혹수#떡대공#사제지간#삼각관계#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/raison_detre
3286,3286,9회말 2아웃,MAK,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/9inning_2out
3287,3287,좋아하니까 만지고 싶어,노다 마츠모토,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/touch_your_skin
3288,3288,HAPPY ENDING,레고 이경하,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/happyendingyap
3289,3289,뮤즈에게 축복받은 자,히마와리 소우야,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/praisemuse
3290,3290,내 세상은 너로 가득해,마스이,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/my_would_is_full_of_you
3291,3291,아름다운 그대,가누,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/to_you
3292,3292,하나 둘 셋!,오쿠야마 푸쿠,BL,#짝사랑#소꿉친구#학원#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/onetwothree
3293,3293,짝사랑의 동맹,삵,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/crush_alliance
3294,3294,천둥소리,가니메데,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/thundersound
3295,3295,야옹야옹 허니,나라자키 소우타,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/yaong
3296,3296,서툰 남자와의 사랑은 힘들어 [개정판],도우야마,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/clumsy_man_re
3297,3297,그림동화 메르헨의 진실,카노 아유미,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/picturebrother
3298,3298,분해서 불쾌합니다,사코미즈 사코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/be_honest_with_yourself
3299,3299,SLOW LIFE EVERY DAY,Nidonesugi,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/slow_life_every_day
3300,3300,검은 깃털의 흉터 [제1회 레진만화왕전 수상작],"우하, 4U",BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/hurtofblackfeather
3301,3301,나와 사오다케의 나날 (개정판),아이카와 후우,BL,#현대물#순진수#다정공#달달물#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/saodake
3302,3302,휘저어줘! 매직스틱 [개정판],"봉봉, 아토",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/sparkling_magic_stick_rd
3303,3303,아저씨와 리코 [개정판],우사키 조우,BL,#나이차커플#수인물#짝사랑#동거#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/rico
3304,3304,나X너X그,니시하라 케이타,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/strange_reliance
3305,3305,두 사람의 비밀,타카라이 사키,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/secret_just_you_and_me
3306,3306,근거리 연애,이토 나츠오,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/closelove
3307,3307,비하인드 스토리,안나래,BL,#친구>연인#잔잔물#트라우마#학원#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/behind
3308,3308,반라 엉덩이를 다루는 법♂,칸미 미츠 ,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/cute_butt
3309,3309,엔도군 관찰일기,하야카와 노지코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/daily_record_of_endo
3310,3310,따르지 않는 고양이를 쓰다듬는 방법,후지야마 구우,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/how_to_train_wild_cat
3311,3311,너의 눈동자에 비춰줘,나츠바 준,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/you_in_my_eyes
3312,3312,후계자의 화려한 우울,사네모리 타바네,BL,#BL#친구>연인#츤데레수#츤데레공#첫사랑,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/black_bile
3313,3313,남탕의 장세신,채도오,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/jangseshin
3314,3314,천의 얼굴,"봉블리, DEAISM",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/genius_actor
3315,3315,망상가의 사랑,카즈키 소우토,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/love_of_delusion
3316,3316,승직 고교 남자 기숙사,코우키,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/buddhist_highschool_dormitory
3317,3317,"그 남자, 아이돌 매니저",마츠자키 나츠미,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/the_idol_manager
3318,3318,두근두근 BL 패키지 3 [소프트BL 편],"마치노 쿠쿠, 사쿠마 호나, 코토리 아키",BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/bl_package3
3319,3319,트와일라잇 언더그라운드,아키하라 시로,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/twilight_underground
3320,3320,콜링(calling),아이반(Aivan),BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/callingg
3321,3321,어둠의 고동,"요시하라 리에코, 카다 미치루",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/the_crux_of_the_darkness
3322,3322,컨트리 다이어리,이시노 아야,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/country_diery
3323,3323,인수방열전,모리모토 슈,BL,#BL#미인수#츤데레공#동양풍,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/jinjyu_houretsuden
3324,3324,보통남남 [제3회 세계만화공모전 수상작],래시,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/3rd_manhwaking_normal_boys
3325,3325,내일은 말할 수 있을까,사쿠라 시이네,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/please_talk_to_me
3326,3326,모두가 짝사랑,아키요시 히즈키,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/everybody_crush
3327,3327,그냥 같이 잘까,"LOSV, Sekiyama",BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/sleep_with_me
3328,3328,"짙은 어둠 속에서 너와,",타카나시 모리미치,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/in_deep_darkness
3329,3329,Courage,"뮤즈, 데몬스네이크",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/courage
3330,3330,선율에 감추고… [로제],카제키 쇼우,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/secretmelody
3331,3331,그 사람을 조심하세요,"캣팀, 퀴시",BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/cateam
3332,3332,꿈의 정원,이토 나츠오,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/garden_in_dream
3333,3333,노안 중학생과 동안 아저씨,호시에다,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/student_and_uncle
3334,3334,진솔한 세계 [제1회 BL 공모전 수상작],유명,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/bl2018_honest
3335,3335,테오 -THEO-,아오노 나치,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/theo
3336,3336,무슈 보바리,"딱정벌레, 개락",BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/bobari
3337,3337,그런 공 캐릭터는 유행이 지났습니다!,세리자와 나에,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/ball_characters
3338,3338,모형정원 안은 낙원,나츠메 카츠라,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/jardin_minuscule
3339,3339,황혼의 암리타,아리키 에이코,error,error,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/twilight_amrita
3340,3340,"구해줘, 룸메이트! [제4회 세계만화공모전 수상작]",고코아,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/4th_manhwaking_roommate
3341,3341,사랑의 미열이 떨어지지 않아,히라키타 유야,BL,#BL#미인수#연상수#연하공#다정공,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/slight_fever_of_love
3342,3342,금단의 사제관계 따윈 개나 줘버려,이치노미야 시한,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/love_you_teacher
3343,3343,여름에 풀린 사랑의 비밀,후카우미 히사토,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/secret_of_love_in_summer
3344,3344,유성이 내리는 거리,정민아,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/meteoric_street
3345,3345,노을을 거닐다,DJ구름,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/stroll_sunset
3346,3346,해피 라이프,후지타니 요우코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/happy_life
3347,3347,GLOW!,야마다 빠삐코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/glow
3348,3348,신에게 치즈가 필요할 때,하이바라,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/god_and_cheese
3349,3349,남은 시간 3개월,셰자,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/3_month
3350,3350,나의 눈동자,무라카미 사치,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/my_pupil
3351,3351,좋아하는 감정이 아니고 뭐겠어,미요시 아야토,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/favorite_feeling
3352,3352,경화연,대화,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/kyunghwayeon
3353,3353,해피버스데이,ymz,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/happybirthday
3354,3354,수줍음을 떨쳐내,케이마 빈조코,BL,#BL#츤데레수#친구#첫사랑#학원,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/dont_be_shy
3355,3355,Kiss me 프린세스,김세영,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/kiss_me_princess
3356,3356,너의 고양이가 되고싶어,"선만동만, 롱구",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/be_ur_cat
3357,3357,노하라 노하라노,카리 스마코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/nohara
3358,3358,프로그 [개정판],"메리 카메, 팀 가이아",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/frog_rd
3359,3359,착한아이에 대하여,포트,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/about_the_good_kids
3360,3360,오늘밤도 잠들 수 없어,야마모토 코테츠코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/zzzz_no
3361,3361,인연을 바라다 : 희연,아섬,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/wish_for_you
3362,3362,어느 날 갑자기 호모가 되어버렸다☆,나닌,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/one_day_suddenly
3363,3363,전유호 단편,전유호,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/jeonyuho_short_story
3364,3364,학교 선생님,마츠모토 카즈라,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/school_teacher
3365,3365,소문의 연예계 뒷사정,아키바 토우코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/back_of_entertainment_world
3366,3366,지옥의 끝에서 [개정판],"찰리 코쉐, 손개피",BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/paradisex_x_rd
3367,3367,오로치의 사랑,카리 스마코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/orcluv
3368,3368,너랑 나랑,"이르, 해솔",BL,#짝사랑#고등학교#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/u_and_me
3369,3369,블루! 블루! 블루!,아마미야,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/blue_blue_blue
3370,3370,사랑은 반짝,치노코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/love_sparkles
3371,3371,행복이라는 이름으로 [연재],현,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/happy_name
3372,3372,사장님은 이제 제 겁니다-늑대 비서의 하극상-,스기치요,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/boss_is_mine
3373,3373,마음의 강,픽스타,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/river_of_mind
3374,3374,이런 솔로탈출은 싫어!,천추엽,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/bl_world
3375,3375,기억의 실,메이지 카나코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/thread_of_memory
3376,3376,잘 먹겠습니다와 다녀왔습니다와,타우미 마유,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/itadakimasu_tadaima
3377,3377,라스투 단편선 [개정판],라스투,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/lastwo_css_rd
3378,3378,보건실은 출입금지,아키바 토우코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/no_entry
3379,3379,우가우가,채도오,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/woogawooga
3380,3380,평행선이 만나는 날,오유담,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/parallel_lines_meet
3381,3381,준교수의 첫사랑 연구 생활 [개정판],쿠레타 마키네,BL,#BL#순진수#연상수#다정공#현대물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/love_research_life
3382,3382,셀프 포트레이트,이츠키 카나메,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/self_portrait
3383,3383,금어초가 사는 곳,하마 쿠미,BL,#일상#하숙집#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/snapdragon
3384,3384,변해가는 세계,타테노 토오코,BL,#BL#순진수#다정공#친구>연인,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/changing_world
3385,3385,방과 후 에지,무노,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/afterschool_skirt
3386,3386,놀러가도 될까요?,소년,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/next_door_writer
3387,3387,또 갑자기 두근거려 버려,에다코 모후모후,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/otaku_friends_love
3388,3388,방과 후 불순한 관계,카지가야 미치루,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/weird_classmate
3389,3389,500년 동안의 사랑,야마나카 히코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/his_romance_of_500_years
3390,3390,꽃과 나비,타카나가 히나코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/hana_hirari
3391,3391,"허니 글라사쥬~집사, 시작했습니다~",아오이 후유코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/honey_glacage
3392,3392,짹짹이가 짹,야마모토 코테츠코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/jackjack
3393,3393,재와 발라드,타니 카오루,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/ash_and_ballad
3394,3394,러브 도서관,쿠리야마 나츠키,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/love_library
3395,3395,오늘 더 행복해,마츠모토 카즈라,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/happier_today
3396,3396,노발리스 -당신은 나의 키메라-,나츠카와 시오리,BL,#이종족#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/novalis
3397,3397,"안녕, 헤론",ymz,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/goodbye_heron
3398,3398,야쿠자 공주는 내 아내-인의 없는 전쟁-,쿠루수 하이지,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/yakuza_wife
3399,3399,천재는 연애 중,수신,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/genius_in_love
3400,3400,몰랑몰랑,마그마,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/mollang_mollang
3401,3401,부녀자 하루는 애주가,야사이,BL,#BL#일상#코믹,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/haru
3402,3402,래브라도 레센스,ymz,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/lbrd
3403,3403,셰프! 그건 안 돼요!,기영,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/chef_no
3404,3404,친구라고 했잖아,아이마 치마,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/said_friend
3405,3405,스폰서,진선,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/sponsor
3406,3406,우리는 여기서 사랑할거야,히마와리 소우야,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/welovehere
3407,3407,"HOME, SWEET HOME (홈 스위트 홈)",카메이 타카히데,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/hsh
3408,3408,야모리 선배랑 같이 사는 것도 괜찮을 듯,사다 우오지,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/yamori
3409,3409,꽃이 될 수 있다면,록카쿠 렌치,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/be_a_flower
3410,3410,미남 카즈라의 정원,마츠모토 카즈라,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/kadsura_garden
3411,3411,힘을 내요 모로보시 군,나츠키 지포,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/come_morovosi
3412,3412,"나를 봐 줘, 선생님 [개정판]",아즈미 츠나,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/teacher_look_at_me
3413,3413,두 사람의 마이 하우스,에이타츠,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/house_two
3414,3414,자꾸 이러면... 좋아요 [개정판],이솔우,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/everytime_you_are_rd
3415,3415,복숭앗빛 비트 [로제],산바 마에카와,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/peach_beat
3416,3416,브릴리언트 블루,요리타 사에미,BL,#순진수#다정공#달달물#소꿉친구#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/brilliant_blue
3417,3417,신주쿠 로맨스,나루토 마키,BL,#츤데레#리맨물#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/shinjuku_romance
3418,3418,마우리와 용,모토 하루히라,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/mauri_and_dregon
3419,3419,스위트 페인,츠바키,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/sweet_revenge_2
3420,3420,여름의 그림자에 작별을,아오바 이쿠라,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/in_summers_shadow
3421,3421,너의 소리가 그치지 않아,시에로,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/only_your_sound
3422,3422,첫사랑은 귀엽지 않다,미로쿠 코토코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/cutest_my_love
3423,3423,흘러 넘칠 것 같아,아라이 요시미,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/spill_over_heart
3424,3424,입맞춤까지 49일,키후 타츠미,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/49_days
3425,3425,너를 독차지할거야,세리하라 유우키,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/last_umbrella
3426,3426,그들은 XX가 아니라고 말한다,아이반(Aivan),BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/xx
3427,3427,널 기다리는 앙상블,미나모토 마리,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/ensemble_waiting_for_you
3428,3428,삐뚤어진 남자와 페로몬 군,아키바 토우코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/crooked_man
3429,3429,상애에로기,사이케 데리코,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/pure_boys_romance_1
3430,3430,넘어가면 안 돼요! 이 녀석은 남자예요,시마 홋케,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/cute_mana
3431,3431,TRAP YOU,쿠죠 아오이,error,error,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/trap_you
3432,3432,양호실에서 니멋대로해,카부토마루 초코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/troublemaker_in_infirmary
3433,3433,너라는 녀석은 이렇게나,후미카와 지미,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/how_you_are
3434,3434,순결☆기사의 그란츠라이즈,세이카,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/grantzreys
3435,3435,아이러니 드레스에 작별을,미요시 아야토,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/ironydressbye
3436,3436,사랑이 무럭무럭,키노시타 케이코,BL,#BL,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/lovegrowup
3437,3437,종점언노운(終点 unknown),SHIHO SUGIURA,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/syuuten_unknown
3438,3438,달과 물의 밤,카지와라 니키,BL,#BL,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/night_of_moonwater
